X,Y,oid_,name,field1,nama,alamat,jumlah_ped,jenis_bang,kondisi_la,ketersedia,ketersed_1,ketersed_2,drainase,kabupaten_,provinsi,nama_desa,objectid,icon_url
119.422262799789,-5.1340626998329,0,Pasar Kalimbu,1167,Pasar Kalimbu,"-",0,,,,,,,KOTA MAKASSAR,SULAWESI SELATAN,,859,./0.png
120.182672100238,-3.88250550012793,0,Pasar Paselloreng,1168,Pasar Paselloreng,"Jl.Paselloreng, Kec.Gilireng",0,,,,,,,WAJO,SULAWESI SELATAN,,860,./0.png
123.06342619976,0.528891100244891,0,Pasar Kamis (Kelurahan Bugis/ Kota Gorontalo),1169,Pasar Kamis (Kelurahan Bugis/ Kota Gorontalo),,0,,,,,,,KOTA GORONTALO,GORONTALO,,861,./0.png
111.253768599942,-7.68167209978679,0,Pasar Plaosan 1,1170,Pasar Plaosan 1,Plaosan,0,,,,,,,MAGETAN,JAWA TIMUR,,862,./0.png
122.178669399974,-4.44096919956809,0,Pasar Lapoa,1171,Pasar Lapoa,Ds.Lapoa,25,,,,,,,KONAWE SELATAN,SULAWESI TENGGARA,,863,./0.png
110.506648899728,-7.90992829985038,0,Ngleri,1172,Ngleri,"ngleri,Playen",2,,,,,,,GUNUNG KIDUL,DAERAH ISTIMEWA YOGYAKARTA,,864,./0.png
95.9804851997332,5.27973789958526,0,Pasar Ikan,832,Pasar Ikan,Jl.Kusuma Bangsa,0,,,,,,,LAMONGAN,JAWA TIMUR,,865,./0.png
114.106775800364,-8.4092692001127,0,Karangdoro,1174,Karangdoro,Karangdoro,0,,,,,,,BANYUWANGI,JAWA TIMUR,,866,./0.png
102.927144399595,-1.04469499957378,0,Pasar Sriagung,1176,Pasar Sriagung,Desa Sriagung Kec.Batang Asam,5,,,,,,,TANJUNG JABUNG BARAT,JAMBI,,867,./0.png
123.486875300056,-1.467700399553,0,Pasar Kalumbatan,1178,Pasar Kalumbatan,DESA KALUMBATAN,15,Tidak Permanen,Tanah,Kurang,Kurang,Tidak Ada,"Ada, Tidak Lancar",BANGGAI KEPULAUAN,SULAWESI TENGAH,,868,./0.png
121.608342100409,-8.81900509970478,0,Borokanda,1179,Borokanda,,0,,,,,,,ENDE,NUSA TENGGARA TIMUR,,869,./0.png
102.291983999763,-3.68527399959459,0,Kios,1180,Kios,,0,,,,,,,BENGKULU TENGAH,BENGKULU,,870,./0.png
102.927498000433,-3.70983900016893,0,Talang Padang,1181,Talang Padang,Talang Padang,0,,,,,,,TANGGAMUS,LAMPUNG,,871,./0.png
106.857612599843,-6.51491100004182,0,Pt. Dagsap Endura,1182,Pt. Dagsap Endura,,0,,,,,,,BOGOR,JAWA BARAT,,872,./0.png
112.145295999712,-8.3159720004067,0,Pasar Ikan Tambakrejo,1183,Pasar Ikan Tambakrejo,Kec.Wonotirto,0,,,,,,,BLITAR,JAWA TIMUR,,873,./0.png
106.105170500419,-6.45079000005762,0,Pasar Cileles,1184,Pasar Cileles,KEC. CILELES,0,,,,,,,LEBAK,BANTEN,,874,./0.png
124.531981799821,-8.21705209987368,0,Pasar Inpres,1577,Pasar Inpres,"DESA PONDOK BARU, KECAMATAN BANDAR, KABUPATEN BENER MERIAH, PROVINSI ACEH",10,Permanen,Permanen,Cukup,Kurang,Tidak Ada,"Ada, Tidak Lancar",BENER MERIAH,ACEH,CINTA DAMAI,875,./0.png
102.288166800359,-3.83465500042712,0,Pulau Bai,1189,Pulau Bai,,0,,,,,,,KOTA BENGKULU,BENGKULU,,876,./0.png
110.841192199761,-7.6785972997248,0,Pasar Ir. Sukarno  Kab. Sukoharjo,1190,Pasar Ir. Sukarno  Kab. Sukoharjo,,0,,,,,,,SUKOHARJO,JAWA TENGAH,,877,./0.png
127.377264599982,0.767848899907619,0,Pelabuhan Perikanan Nusantara Ternate,314,Pelabuhan Perikanan Nusantara Ternate,Jln. Pasar Inpres Kel. BAstiong Talangame,84,Permanen,Permanen,Cukup,Cukup,Cukup,"Ada, Lancar",KOTA TERNATE,MALUKU UTARA,,878,./0.png
113.254825900096,-7.19148479968294,0,Pasar Deg Gedeg Sore  Kelurahan Dalpenang Kecamatan Sampang,1192,Pasar Deg Gedeg Sore  Kelurahan Dalpenang Kecamatan Sampang,,0,,,,,,,SAMPANG,JAWA TIMUR,,879,./0.png
117.456493599901,0.139190799916321,0,Pasar Telihan (Kota Bontang),1193,Pasar Telihan (Kota Bontang),,0,,,,,,,KOTA BONTANG,KALIMANTAN TIMUR,,880,./0.png
104.172493000053,-4.12007479961147,0,Ayun Aquarium,1194,Ayun Aquarium,,0,,,,,,,OGAN KOMERING ULU,SUMATERA SELATAN,,881,./0.png
103.73471830031,-1.27798710002384,0,Pasar Kota Baru,1195,Pasar Kota Baru,Kota Baru,0,,,,,,,TANJUNG JABUNG TIMUR,JAMBI,,882,./0.png
109.655003199639,-6.98113459978117,0,Pakis Putih,1196,Pakis Putih,Pakis Putih,0,,,,,,,PEKALONGAN,JAWA TENGAH,,883,./0.png
109.125591699598,-6.87970409966368,0,Kota Tegal,1197,Kota Tegal,,0,,,,,,,KOTA TEGAL,JAWA TENGAH,,884,./0.png
106.479983800413,-6.4862462996262,0,Pasar Jasinga,1198,Pasar Jasinga,Jl. Raya Jasinga,0,,,,,,,BOGOR,JAWA BARAT,,885,./0.png
112.646166299636,-7.97257089982634,0,Pasar Bunul,1199,Pasar Bunul,Jl. Hamid Rusdi,0,,,,,,,KOTA MALANG,JAWA TIMUR,,886,./0.png
109.085656199775,-6.87917969958266,0,Pasar Krandon,1200,Pasar Krandon,,0,,,,,,,KOTA TEGAL,JAWA TENGAH,,887,./0.png
101.909360700237,-1.22427490016571,0,Pasar Pulau Batu,1201,Pasar Pulau Batu,Kec. Jujuhan Ilir,2,,,,,,,BUNGO,JAMBI,,888,./0.png
103.587043399734,-1.50448660037551,0,Pasar Kamis Jambi Kecil,1202,Pasar Kamis Jambi Kecil,Jambi Kecil Maro Sebo,30,,,,,,,MUARO JAMBI,JAMBI,,889,./0.png
110.74949640034,-7.94763540015282,0,Gebluk,1204,Gebluk,"Gebluk, kenteng,ponjong",2,,,,,,,GUNUNG KIDUL,DAERAH ISTIMEWA YOGYAKARTA,,890,./0.png
119.763645599566,-0.408593200215194,0,Pasar Batusuya (Kabupaten Donggala),1205,Pasar Batusuya (Kabupaten Donggala),,0,,,,,,,DONGGALA,SULAWESI TENGAH,,891,./0.png
110.372660999906,-7.94459369963874,0,Gayam,1207,Gayam,"Ngentak,mojouro,sriharja.imogiri",1,,,,,,,BANTUL,DAERAH ISTIMEWA YOGYAKARTA,,892,./0.png
110.46987430016,-7.90102459970473,0,Ndangwesi,1208,Ndangwesi,"Jl.pathuk-Dlingo, Dlingo",9,,,,,,,BANTUL,DAERAH ISTIMEWA YOGYAKARTA,,893,./0.png
113.254825900096,-7.19148479968294,0,Pasar Sore Kelurahan Dalpenang Kec. Sampang Kab. Sampang,1210,Pasar Sore Kelurahan Dalpenang Kec. Sampang Kab. Sampang,,0,,,,,,,SAMPANG,JAWA TIMUR,,894,./0.png
109.940754100422,-7.1165719000723,0,Wonosari,1212,Wonosari,Jl. Candigugur Ds. Wonosari Kec. Bawang,13,,,,,,,BATANG,JAWA TENGAH,,895,./0.png
120.447799700197,-5.93601539979005,0,Pasar Batangmata,1213,Pasar Batangmata,,0,,,,,,,KEPULAUAN SELAYAR,SULAWESI SELATAN,,896,./0.png
121.138350299927,-8.90050430033239,0,Pasar Maumbawa Desa Kezewea Kecamartan Golewa Selatan,1214,Pasar Maumbawa Desa Kezewea Kecamartan Golewa Selatan,,0,,,,,,,NGADA,NUSA TENGGARA TIMUR,,897,./0.png
131.307070300255,-0.957088000210206,0,Pasar Sore Malawele,1215,Pasar Sore Malawele,,0,,,,,,,SORONG,PAPUA BARAT,,898,./0.png
115.520249999839,-8.49352840031463,0,Pasarr. Ds. Ulakan,1216,Pasarr. Ds. Ulakan,,0,,,,,,,KARANGASEM,BALI,,899,./0.png
106.167684000018,-6.10962039986077,0,Pasar Rau Kota Serang,1217,Pasar Rau Kota Serang,,0,,,,,,,SERANG,BANTEN,,900,./0.png
116.101966699605,-8.60074049977345,0,Pagesangan 3,1218,Pagesangan 3,,0,,,,,,,KOTA MATARAM,NUSA TENGGARA BARAT,,901,./0.png
102.443690999941,-0.390693599629117,0,Pasar Pematang Reba,1221,Pasar Pematang Reba,"Pematang Reba, Rengat Barat",0,,,,,,,INDRAGIRI HULU,RIAU,,902,./0.png
119.913278399779,-2.95975060010932,0,Pasar Bolu,1223,Pasar Bolu,,0,,,,,,,TORAJA UTARA,SULAWESI SELATAN,,903,./0.png
99.1987542003471,3.49678329981026,0,Tpi Tanjung Beringin,1224,Tpi Tanjung Beringin,,0,,,,,,,SERDANG BEDAGAI,SUMATERA UTARA,,904,./0.png
114.56333019973,-3.2545253001017,0,Pasar Berangas Barat,1225,Pasar Berangas Barat,,0,,,,,,,BARITO KUALA,KALIMANTAN SELATAN,,905,./0.png
109.128435200325,-6.87638620026212,0,Mm Rsi Kota Tegal,1226,Mm Rsi Kota Tegal,,0,,,,,,,KOTA TEGAL,JAWA TENGAH,,906,./0.png
113.385891399869,-1.91276939968725,0,Pasar Hampangen Katingan,1227,Pasar Hampangen Katingan,,0,,,,,,,KATINGAN,KALIMANTAN TENGAH,,907,./0.png
104.533484099712,-2.58570450006181,0,Pasar Songo Makmur,1228,Pasar Songo Makmur,NULL,9,,,,,,,BANYUASIN,SUMATERA SELATAN,,908,./0.png
110.345775600065,-7.95419770006299,0,Pundong,1229,Pundong,"Srihardono, Pundong",2,,,,,,,BANTUL,DAERAH ISTIMEWA YOGYAKARTA,,909,./0.png
120.342942700346,-5.51220389968938,0,"Jl, Poros Sapolohe",1230,"Jl, Poros Sapolohe",,0,,,,,,,BULUKUMBA,SULAWESI SELATAN,,910,./0.png
119.875046799571,-8.48931319964362,0,"Tpi Labuan Bajo, Kab. Manggarai Barat",1232,"Tpi Labuan Bajo, Kab. Manggarai Barat",,0,,,,,,,MANGGARAI BARAT,NUSA TENGGARA TIMUR,,911,./0.png
119.435819399747,-5.28529810002647,0,Pasar Limbung,1233,Pasar Limbung,"Jl.Mata Allo, Desa Bajeng",480,,,,,,,GOWA,SULAWESI SELATAN,,912,./0.png
112.747938300213,-7.94834849958278,0,Pasar Jabung,1235,Pasar Jabung,Jabung-Kemantren,0,,,,,,,MALANG,JAWA TIMUR,,913,./0.png
115.080804300379,-8.54403519966394,0,Pasar Kerambitan,1236,Pasar Kerambitan,Kerambitan,5,,,,,,,TABANAN,BALI,,914,./0.png
104.571583899778,-4.86065799966616,0,Inpres Bukit Kemuning,1237,Inpres Bukit Kemuning,Bukit Kemuning,0,,,,,,,LAMPUNG UTARA,LAMPUNG,,915,./0.png
122.733457500065,-4.81807299996814,0,Pasar Laino Raha Muna,1238,Pasar Laino Raha Muna,,0,,,,,,,MUNA,SULAWESI TENGGARA,,916,./0.png
121.090462400121,-2.63362500029274,0,Pasar Tradisional Malili,1239,Pasar Tradisional Malili,JL. JERUK,9,Permanen,Permanen,Cukup,Tidak Ada,Kurang,"Ada, Lancar",LUWU TIMUR,SULAWESI SELATAN,,917,./0.png
115.168602799581,-8.75754469992717,0,Pasar Ikan Kedonganan,1240,Pasar Ikan Kedonganan,Kel.Kedonganan,120,,,,,,,BADUNG,BALI,,918,./0.png
111.875095299809,-7.98395360007777,0,Pasar Dono,1241,Pasar Dono,Dono,0,,,,,,,TULUNGAGUNG,JAWA TIMUR,,919,./0.png
116.076740500375,-8.57215549997557,0,Pasar Acc  Ampenan Kota Mataram,1243,Pasar Acc  Ampenan Kota Mataram,,0,,,,,,,KOTA MATARAM,NUSA TENGGARA BARAT,,920,./0.png
127.375114300286,0.782768599592032,0,Keliling Sekitar Kota Ternate ( Maluku Utara ),1244,Keliling Sekitar Kota Ternate ( Maluku Utara ),,0,,,,,,,KOTA TERNATE,MALUKU UTARA,,921,./0.png
110.092611200148,0.035048799763103,0,Tayan Hilir,1245,Tayan Hilir,Tayan Hilir,0,,,,,,,SANGGAU,KALIMANTAN BARAT,,922,./0.png
112.495962300421,-8.30304930018423,0,Pasar Sumbermanjing Kulon,1246,Pasar Sumbermanjing Kulon,Sumbermanjing Kulon,0,,,,,,,MALANG,JAWA TIMUR,,923,./0.png
123.590987899573,-10.1544003003328,0,Pasar Ikan Oeba,1247,Pasar Ikan Oeba,,0,,,,,,,KOTA KUPANG,NUSA TENGGARA TIMUR,,924,./0.png
111.709123300101,-8.05037910021451,0,Pasar Sore,984,Pasar Sore,Botoran,0,,,,,,,TULUNGAGUNG,JAWA TIMUR,,925,./0.png
123.537898599842,-1.35521999960247,0,Pasar Kombutokan,1251,Pasar Kombutokan,,0,,,,,,,BANGGAI KEPULAUAN,SULAWESI TENGAH,,926,./0.png
110.155410800169,-6.92652320018476,0,Pasar Cepiring,1252,Pasar Cepiring,Jl. Raya Kendal - Cepiring,30,,,,,,,KENDAL,JAWA TENGAH,,927,./0.png
97.6397013003757,1.2552157003451,0,Pinggir Jalan Di Jalan Diponegoro Desa Miga,1253,Pinggir Jalan Di Jalan Diponegoro Desa Miga,,0,,,,,,,KOTA GUNUNGSITOLI,SUMATERA UTARA,,928,./0.png
119.591955499847,-2.8603672996104,0,Ponding Ao,1254,Ponding Ao,Ponding Ao,0,,,,,,,TANA TORAJA,SULAWESI SELATAN,,929,./0.png
105.204854600061,-5.40115760004238,0,Beringin,1255,Beringin,Bringin Raya,0,,,,,,,KOTA BANDAR LAMPUNG,LAMPUNG,,930,./0.png
116.156052299775,-8.59662580013975,0,Pasar Besar Bertais  Kec. Sandubaya,1256,Pasar Besar Bertais  Kec. Sandubaya,,0,,,,,,,KOTA MATARAM,NUSA TENGGARA BARAT,,931,./0.png
112.64689250039,-7.99428750016722,0,Pasar Kedung Kandang,1257,Pasar Kedung Kandang,J. Muharto Timur,0,,,,,,,KOTA MALANG,JAWA TIMUR,,932,./0.png
106.838348600009,-6.14420400001376,0,Pasar Rajawali,1258,Pasar Rajawali,Jl. Rajawali Selatan Gunung Sahari Utara,0,,,,,,,KOTA ADM. JAKARTA PUSAT,DKI JAKARTA,,933,./0.png
116.858155499678,-1.24422190001985,0,Pasar Gunung Tembak,1261,Pasar Gunung Tembak,,0,,,,,,,KOTA BALIKPAPAN,KALIMANTAN TIMUR,,934,./0.png
110.061132000343,-7.23507300031793,0,Pasar Pagi Ngadirejo ( Kab. Temanggung - Jawa Tengah ),1262,Pasar Pagi Ngadirejo ( Kab. Temanggung - Jawa Tengah ),,0,,,,,,,TEMANGGUNG,JAWA TENGAH,,935,./0.png
123.142181899776,0.919522900362381,0,Buko,1263,Buko,"Buko, Kec.Pinogaluman",27,,,,,,,BOLAANG MONGONDOW UTARA,SULAWESI UTARA,,936,./0.png
106.901261199846,-6.21255800005088,0,Pasar Duren Sawit,1264,Pasar Duren Sawit,Klender Jl. Raya Bekasi Timur,0,,,,,,,KOTA ADM. JAKARTA TIMUR,DKI JAKARTA,,937,./0.png
115.187428700076,-8.60767700039247,0,Pasar Semdidi,1265,Pasar Semdidi,Jl.Raya Semdidi,19,,,,,,,BADUNG,BALI,,938,./0.png
111.862820499967,-6.89344620008126,0,Gaji,1266,Gaji,Gaji,0,,,,,,,TUBAN,JAWA TIMUR,,939,./0.png
114.374541000368,-8.19634800035914,0,Bali,1267,Bali,,0,,,,,,,BANYUWANGI,JAWA TIMUR,,940,./0.png
114.598031899753,-3.29330329960681,0,Banjarmasin,213,Banjarmasin,,0,,,,,,,BANJAR,KALIMANTAN SELATAN,,941,./0.png
124.158757600084,0.63514180015477,0,Pusian,1269,Pusian,Desa Pusian,10,,,,,,,BOLAANG MONGONDOW,SULAWESI UTARA,,942,./0.png
109.500585599647,-7.01357839982251,0,Pasar Kesesi,1270,Pasar Kesesi,,0,,,,,,,PEKALONGAN,JAWA TENGAH,,943,./0.png
104.548048399915,-4.29202949966088,0,Punjul Agung,1271,Punjul Agung,Kp. Punjul Agung Kec. Bahuga,5,,,,,,,WAY KANAN,LAMPUNG,,944,./0.png
110.436702800195,-7.84844870044634,0,Rumah Makan Lestari Mulyo,1272,Rumah Makan Lestari Mulyo,,0,,,,,,,BANTUL,DAERAH ISTIMEWA YOGYAKARTA,,945,./0.png
100.290230199865,-0.678041699963671,0,Pasar Ikan Kataping Padang Pariaman Sumatera Barat,1273,Pasar Ikan Kataping Padang Pariaman Sumatera Barat,,0,,,,,,,PADANG PARIAMAN,SUMATERA BARAT,,946,./0.png
127.377264599982,0.767848899907619,0,Pelabuhan Perikanan Nusantara,37,Pelabuhan Perikanan Nusantara,Jln Pasar Inpres Bastiong  Ternate Selatan,80,Permanen,Permanen,Cukup,Cukup,Cukup,"Ada, Lancar",KOTA TERNATE,MALUKU UTARA,,947,./0.png
98.7494933999015,2.2598531001413,0,Pasar Dolok Sanggul,1276,Pasar Dolok Sanggul,,0,,,,,,,HUMBANG HASUNDUTAN,SUMATERA UTARA,,948,./0.png
106.792819799995,-6.2484995998758,0,Pasarr. Inpres Radio Dalam,1277,Pasarr. Inpres Radio Dalam,,0,,,,,,,KOTA ADM. JAKARTA SELATAN,DKI JAKARTA,,949,./0.png
99.1532440001116,3.3325472002939,0,Pasar Bandar Sakti,1278,Pasar Bandar Sakti,,0,,,,,,,KOTA TEBING TINGGI,SUMATERA UTARA,,950,./0.png
103.981118399995,-3.44842560026041,0,Pasar Gunung Megang,1279,Pasar Gunung Megang,Desa Cinta Kasih Kec.Gunung Megang,8,,,,,,,MUARA ENIM,SUMATERA SELATAN,,951,./0.png
119.542111900145,-4.83366689980676,0,Pasar Limbangan,1280,Pasar Limbangan,Limbangan,0,Permanen,Permanen,Cukup,Cukup,Cukup,"Ada, Lancar",PANGKAJENE KEPULAUAN,SULAWESI SELATAN,KANAUNGAN,952,./0.png
109.146242200418,-6.86486180013117,0,Pasar Anyar,205,Pasar Anyar,,0,,,,,,,SERANG,BANTEN,,953,./0.png
116.628268700141,-8.30431599978277,0,Pasar Sambelia,1283,Pasar Sambelia,,0,,,,,,,LOMBOK TIMUR,NUSA TENGGARA BARAT,,954,./0.png
99.307876600126,1.67324970021434,0,Pasar Arse,1285,Pasar Arse,,0,,,,,,,TAPANULI SELATAN,SUMATERA UTARA,,955,./0.png
102.516801999913,-3.50504699991831,0,Pasar Pekan Selasa Merigi,1286,Pasar Pekan Selasa Merigi,,0,,,,,,,KEPAHIANG,BENGKULU,,956,./0.png
112.272398500192,-7.53839759996845,0,Paterongan,1288,Paterongan,Jl raya paterongan,0,,,,,,,JOMBANG,JAWA TIMUR,,957,./0.png
107.740459600231,-6.99321999970243,0,Pasar Sukamanah,1289,Pasar Sukamanah,Desa Sukamanah,3,,,,,,,BANDUNG,JAWA BARAT,,958,./0.png
110.271807899616,-7.86117839986247,0,Sudimoro,1290,Sudimoro,"Triwidadi, Pajangan",3,,,,,,,BANTUL,DAERAH ISTIMEWA YOGYAKARTA,,959,./0.png
101.010249400391,-0.815217200012967,0,Pasar Lubuk Tarok,1291,Pasar Lubuk Tarok,lubuk tarok,0,Permanen,Permanen,Cukup,Cukup,Cukup,Tidak Ada,SIJUNJUNG,SUMATERA BARAT,,960,./0.png
124.841952400184,1.49649109968533,0,Pasar Calaca,1292,Pasar Calaca,,0,,,,,,,KOTA MANADO,SULAWESI UTARA,,961,./0.png
109.648137599771,-6.96986669978759,0,Pasar Kedungwuni Kab Pekalongan,1293,Pasar Kedungwuni Kab Pekalongan,,0,,,,,,,PEKALONGAN,JAWA TENGAH,,962,./0.png
119.484096099856,-3.75755509978723,0,Pasar Wakka Pinrang,1294,Pasar Wakka Pinrang,,0,,,,,,,PINRANG,SULAWESI SELATAN,,963,./0.png
122.917954600426,0.836180499631155,0,Pasar Senin Dan Kamis (Kwandang- Gorontalo Utara),1295,Pasar Senin Dan Kamis (Kwandang- Gorontalo Utara),,0,,,,,,,GORONTALO UTARA,GORONTALO,,964,./0.png
103.158712200209,-0.328451500135827,0,Pasar Harian (Pasar Terapung),1296,Pasar Harian (Pasar Terapung),Tembilahan Kota,0,,,,,,,INDRAGIRI HILIR,RIAU,,965,./0.png
109.137111399872,-6.86356820001163,0,Pasar Pagi Tegal Kota Tegal Jawa Tengah,1297,Pasar Pagi Tegal Kota Tegal Jawa Tengah,,0,,,,,,,BREBES,JAWA TENGAH,,966,./0.png
109.960106599841,-7.39059989966483,0,Kertek,1298,Kertek,Kertek,0,,,,,,,WONOSOBO,JAWA TENGAH,,967,./0.png
95.9804851997332,5.27973789958526,0,Pasar Ikan Jln Beurenuen,1299,Pasar Ikan Jln Beurenuen,,0,,,,,,,PIDIE,ACEH,,968,./0.png
120.802229400168,-2.58460809968324,0,Pasar Wotu,1300,Pasar Wotu,,0,,,,,,,LUWU TIMUR,SULAWESI SELATAN,,969,./0.png
119.585147599583,-0.876651800039724,0,Pasar Watatu,1301,Pasar Watatu,,0,,,,,,,DONGGALA,SULAWESI TENGAH,,970,./0.png
126.712012999601,-3.84876249988866,0,Pasar Lektama,1302,Pasar Lektama,,0,,,,,,,BURU SELATAN,MALUKU,,971,./0.png
114.16771590007,-8.05227589991205,0,Sempol,1303,Sempol,Sempol,0,,,,,,,BONDOWOSO,JAWA TIMUR,,972,./0.png
108.093900000086,-7.53912820020548,0,Pasar Desa Girijaya,1305,Pasar Desa Girijaya,Girijaya,0,,,,,,,TASIKMALAYA,JAWA BARAT,,973,./0.png
111.899221700122,-7.60887400003429,0,"Pasar Wage Nganjuk, Pasar Berbek, Pasar Bagor, Pasar Wilangan (Kabupaten Nganjuk)",1306,"Pasar Wage Nganjuk, Pasar Berbek, Pasar Bagor, Pasar Wilangan (Kabupaten Nganjuk)",,0,,,,,,,NGANJUK,JAWA TIMUR,,974,./0.png
113.870552599824,-6.95291020024473,0,Pasar Manding,1307,Pasar Manding,Manding,0,,,,,,,SUMENEP,JAWA TIMUR,,975,./0.png
111.940325400398,-6.97525660031107,0,Jethak,1308,Jethak,Jethak,0,,,,,,,TUBAN,JAWA TIMUR,,976,./0.png
119.629278999727,-3.70598050029906,0,Pasar Pincara Pinrang,1309,Pasar Pincara Pinrang,,0,,,,,,,PINRANG,SULAWESI SELATAN,,977,./0.png
95.8444600998548,5.37397789996095,0,Pasar Ikan,832,Pasar Ikan,Jl.Kusuma Bangsa,0,,,,,,,LAMONGAN,JAWA TIMUR,,978,./0.png
114.588511000283,-3.30540599978627,0,Pasar Lama 9,1311,Pasar Lama 9,,0,,,,,,,KOTA BANJARMASIN,KALIMANTAN SELATAN,,979,./0.png
110.63679109973,-7.78646649962843,0,Sidoharjo,1313,Sidoharjo,Paseban,0,,,,,,,KLATEN,JAWA TENGAH,,980,./0.png
108.947007100298,-6.97152269971201,0,Pasar Selatri,1314,Pasar Selatri,,0,,,,,,,BREBES,JAWA TENGAH,,981,./0.png
102.27463939959,-1.72051490024165,0,Pasar Rantau Keloyang,1315,Pasar Rantau Keloyang,Pelepat,2,,,,,,,BUNGO,JAMBI,,982,./0.png
100.371305300001,-0.302283899581482,0,Pasar Aur Tajungkang,1316,Pasar Aur Tajungkang,Jl. Perintis Kemerdekaan,0,,,,,,,KOTA BUKITTINGGI,SUMATERA BARAT,,983,./0.png
106.98160169956,-7.37373420017241,0,Pasar Leles,1317,Pasar Leles,Jl. Pusakasari,0,,,,,,,CIANJUR,JAWA BARAT,,984,./0.png
114.595696999818,-3.33678089981788,0,Jembatan Tiga Kel Kelayan Dalam,1319,Jembatan Tiga Kel Kelayan Dalam,,0,,,,,,,KOTA BANJARMASIN,KALIMANTAN SELATAN,,985,./0.png
109.671188800324,-6.88867389997972,0,Anyar,1320,Anyar,Jl. Sulawesi,1,,,,,,,KOTA PEKALONGAN,JAWA TENGAH,,986,./0.png
116.085715499672,-8.57053070023085,0,Ampenan,1321,Ampenan,,0,,,,,,,KOTA MATARAM,NUSA TENGGARA BARAT,,987,./0.png
111.645468600397,-2.70942440031502,0,Palagan Sari,1322,Palagan Sari,,0,,,,,,,KOTAWARINGIN BARAT,KALIMANTAN TENGAH,,988,./0.png
119.801600599789,-3.40925979959928,0,Pasar Cakke,1324,Pasar Cakke,,0,,,,,,,ENREKANG,SULAWESI SELATAN,,989,./0.png
106.800902300402,-6.5887570995597,0,Pasar Kencana,1326,Pasar Kencana,Jl. Kencana,5,,,,,,,KOTA BOGOR,JAWA BARAT,,990,./0.png
120.193635600404,-5.53991920021014,0,Pasar Sentral Bulukumba,1327,Pasar Sentral Bulukumba,,0,,,,,,,BULUKUMBA,SULAWESI SELATAN,,991,./0.png
117.181507199998,-0.562679800231763,0,Pasar Palaran,1328,Pasar Palaran,Kelurahan rawa makmur,16,,,,,,,KOTA SAMARINDA,KALIMANTAN TIMUR,,992,./0.png
109.359192000412,-0.051522999885719,0,Teratai,1331,Teratai,Pontianak Timur,0,,,,,,,KOTA PONTIANAK,KALIMANTAN BARAT,,993,./0.png
111.709455700321,-8.05526700007118,0,Pasar Pon Trenggalek (Jawa Timur),1332,Pasar Pon Trenggalek (Jawa Timur),,0,,,,,,,TRENGGALEK,JAWA TIMUR,,994,./0.png
106.42115100022,-6.06637199996703,0,Pasar Kronjo  Kecamatan Kronjo Kabupaten Tangerang,1333,Pasar Kronjo  Kecamatan Kronjo Kabupaten Tangerang,,0,,,,,,,SERANG,BANTEN,,995,./0.png
115.924491600208,-3.33594399971503,0,Pasar Karang Bintang,1334,Pasar Karang Bintang,Karang Bintang,0,,,,,,,TANAH BUMBU,KALIMANTAN SELATAN,,996,./0.png
100.724735800118,-0.51431080000259,0,Pasar Langgar,1335,Pasar Langgar,Jl.Lareh Nan Panjang Lareh Nan Panjang Padang Ganting,0,,,,,,,TANAH DATAR,SUMATERA BARAT,,997,./0.png
106.094219999954,-5.97320680005299,0,Pasar Bojonegara Jl. Raya Gunung Santri – Bojonegara   Kabupaten Serang,1336,Pasar Bojonegara Jl. Raya Gunung Santri – Bojonegara   Kabupaten Serang,,0,,,,,,,SERANG,BANTEN,,998,./0.png
122.613249000042,-4.1538715001688,0,Pasar Amohoia,1337,Pasar Amohoia,Ds amohoia,16,,,,,,,KONAWE SELATAN,SULAWESI TENGGARA,,999,./0.png
120.272126500439,-5.45869909968292,0,Pasar Ujung Loe (Kabupaten Bulukumba),1338,Pasar Ujung Loe (Kabupaten Bulukumba),,0,,,,,,,BULUKUMBA,SULAWESI SELATAN,,1000,./0.png
109.380667100407,-6.88993989990564,0,Pemalang,1339,Pemalang,Pemalang,508,,,,,,,PEMALANG,JAWA TENGAH,,1001,./0.png
108.748037999855,-6.90538000038589,0,Pasar Ciledug,1340,Pasar Ciledug,Jl. Merdeka Utara,0,,,,,,,CIREBON,JAWA BARAT,,1002,./0.png
113.812049500085,-7.10411119957138,0,Pasar Bluto,1341,Pasar Bluto,Bluto,0,,,,,,,SUMENEP,JAWA TIMUR,,1003,./0.png
116.643543599658,-8.53737820024293,0,Pringgabaya,1342,Pringgabaya,Pringgabaya,0,,,,,,,LOMBOK TIMUR,NUSA TENGGARA BARAT,,1004,./0.png
106.24838330045,-6.93249029998657,0,Pasar Bayah,1343,Pasar Bayah,KEC. BAYAH,0,,,,,,,LEBAK,BANTEN,,1005,./0.png
121.34556919986,-3.98511520030542,0,Pasar Konaweha,1344,Pasar Konaweha,,0,,,,,,,KOLAKA,SULAWESI TENGGARA,,1006,./0.png
118.891919999609,-2.67188689955998,0,Pasar Lama Kabupaten Mamuju  Provinsi Sulawesi Barat,1346,Pasar Lama Kabupaten Mamuju  Provinsi Sulawesi Barat,,0,,,,,,,MAMUJU,SULAWESI BARAT,,1007,./0.png
